R,algorithm,date,iteration,seed,size
625,RLSSDstar,20210126183214_92,88,16116823349176510,"(25, 75)"
1225,RLSSDstar,20210126183214_927,161,16116823349212460,"(35, 105)"
1225,RLSSDstar,20210126183214_932,132,16116823349292290,"(35, 105)"
400,RLSSDstar,20210126183215_015,80,16116823350147570,"(20, 60)"
400,RLSSDstar,20210126183215_021,28,16116823350207810,"(20, 60)"
900,RLSSDstar,20210126183215_026,109,16116823350229148,"(30, 90)"
1225,RLSSDstar,20210126183215_056,80,16116823350527142,"(35, 105)"
1600,RLSSDstar,20210126183215_06,78,16116823350572760,"(40, 120)"
400,RLSSDstar,20210126183215_065,16,16116823350653592,"(20, 60)"
625,RLSSDstar,20210126183215_083,29,16116823350832068,"(25, 75)"
900,RLSSDstar,20210126183215_155,3341,16116823350846332,"(30, 90)"
900,RLSSDstar,20210126183215_157,46,16116823351563510,"(30, 90)"
1600,RLSSDstar,20210126183215_163,140,16116823351579608,"(40, 120)"
625,RLSSDstar,20210126183215_194,156,16116823351908988,"(25, 75)"
400,RLSSDstar,20210126183215_195,18,16116823351954830,"(20, 60)"
625,RLSSDstar,20210126183225_286,94,16116823452838700,"(25, 75)"
625,RLSSDstar,20210126183225_29,86,16116823452878060,"(25, 75)"
1600,RLSSDstar,20210126183225_309,137,16116823453040460,"(40, 120)"
400,RLSSDstar,20210126183225_311,34,16116823453106050,"(20, 60)"
1225,RLSSDstar,20210126183225_33,286,16116823453238090,"(35, 105)"
1225,RLSSDstar,20210126183227_386,534,16116823473703580,"(35, 105)"
900,RLSSDstar,20210126183228_314,46961,16116823473873040,"(30, 90)"
900,RLSSDstar,20210126183228_327,509,16116823483155170,"(30, 90)"
400,RLSSDstar,20210126183228_339,72,16116823483381482,"(20, 60)"
1600,RLSSDstar,20210126183228_655,199,16116823486498970,"(40, 120)"
1600,RLSSDstar,20210126183228_803,6254,16116823486566020,"(40, 120)"
400,RLSSDstar,20210126183228_835,50,16116823488346940,"(20, 60)"
900,RLSSDstar,20210126183228_842,172,16116823488364648,"(30, 90)"
1600,RLSSDstar,20210126183240_622,68,16116823606198330,"(40, 120)"
3600,RLSSDstar,20210126183240_651,134,16116823606440480,"(60, 180)"
625,RLSSDstar,20210126183240_659,30,16116823606579910,"(25, 75)"
1225,RLSSDstar,20210126183240_74,182,16116823607358900,"(35, 105)"
900,RLSSDstar,20210126183240_923,3861,16116823608205300,"(30, 90)"
625,RLSSDstar,20210126183240_927,144,16116823609245810,"(25, 75)"
1600,RLSSDstar,20210126183240_993,222,16116823609859910,"(40, 120)"
900,RLSSDstar,20210126183240_995,53,16116823609938770,"(30, 90)"
1600,RLSSDstar,20210126183241_003,223,16116823609960900,"(40, 120)"
3600,RLSSDstar,20210126183241_022,228,16116823610112578,"(60, 180)"
1600,RLSSDstar,20210126183241_025,82,16116823610232970,"(40, 120)"
3600,RLSSDstar,20210126183241_045,283,16116823610299940,"(60, 180)"
400,RLSSDstar,20210126183241_097,114,16116823610956020,"(20, 60)"
1225,RLSSDstar,20210126183241_105,154,16116823610989670,"(35, 105)"
1225,RLSSDstar,20210126183241_122,187,16116823611143652,"(35, 105)"
900,RLSSDstar,20210126183241_187,197,16116823611797330,"(30, 90)"
625,RLSSDstar,20210126183241_2,120,16116823611969490,"(25, 75)"
1225,RLSSDstar,20210126183241_216,264,16116823612045950,"(35, 105)"
900,RLSSDstar,20210126183241_264,56,16116823612626780,"(30, 90)"
400,RLSSDstar,20210126183241_294,69,16116823612929840,"(20, 60)"
400,RLSSDstar,20210126183241_296,79,16116823612957060,"(20, 60)"
1225,RLSSDstar,20210126183241_316,158,16116823613121470,"(35, 105)"
400,RLSSDstar,20210126183241_372,50,16116823613708090,"(20, 60)"
3600,RLSSDstar,20210126183241_394,323,16116823613749508,"(60, 180)"
1225,RLSSDstar,20210126183241_402,168,16116823613960090,"(35, 105)"
625,RLSSDstar,20210126183241_437,185,16116823614311830,"(25, 75)"
625,RLSSDstar,20210126183241_439,72,16116823614383070,"(25, 75)"
1600,RLSSDstar,20210126183241_442,68,16116823614405660,"(40, 120)"
900,RLSSDstar,20210126183241_549,3213,16116823614809740,"(30, 90)"
625,RLSSDstar,20210126183241_551,52,16116823615500830,"(25, 75)"
900,RLSSDstar,20210126183241_577,501,16116823615610970,"(30, 90)"
400,RLSSDstar,20210126183241_592,98,16116823615895090,"(20, 60)"
900,RLSSDstar,20210126183241_598,109,16116823615949740,"(30, 90)"
625,RLSSDstar,20210126183241_603,86,16116823616008890,"(25, 75)"
1600,RLSSDstar,20210126183241_608,48,16116823616047490,"(40, 120)"
1600,RLSSDstar,20210126183241_658,270,16116823616493350,"(40, 120)"
400,RLSSDstar,20210126183241_666,21,16116823616662810,"(20, 60)"
3600,RLSSDstar,20210126183241_682,225,16116823616676012,"(60, 180)"
625,RLSSDstar,20210126183241_764,72,16116823617620968,"(25, 75)"
400,RLSSDstar,20210126183241_914,8341,16116823617651588,"(20, 60)"
3600,RLSSDstar,20210126183241_926,235,16116823619154580,"(60, 180)"
900,RLSSDstar,20210126183242_039,3247,16116823619670120,"(30, 90)"
400,RLSSDstar,20210126183242_093,1710,16116823620600490,"(20, 60)"
1225,RLSSDstar,20210126183242_12,41,16116823621182050,"(35, 105)"
3600,RLSSDstar,20210126183242_15,216,16116823621357050,"(60, 180)"
1225,RLSSDstar,20210126183242_177,364,16116823621676290,"(35, 105)"
625,RLSSDstar,20210126183242_195,89,16116823621934518,"(25, 75)"
1225,RLSSDstar,20210126183242_226,99,16116823622236030,"(35, 105)"
3600,RLSSDstar,20210126183242_244,303,16116823622274712,"(60, 180)"
1600,RLSSDstar,20210126183242_31,219,16116823623045490,"(40, 120)"
1600,RLSSDstar,20210126183242_358,138,16116823623525660,"(40, 120)"
3600,RLSSDstar,20210126183242_367,141,16116823623593690,"(60, 180)"
1600,RLSSDstar,20210126183242_385,214,16116823623763280,"(40, 120)"
400,RLSSDstar,20210126183242_444,122,16116823624410670,"(20, 60)"
3600,RLSSDstar,20210126183254_441,310719,16116823624520590,"(60, 180)"
400,RLSSDstar,20210126183254_444,96,16116823744428010,"(20, 60)"
900,RLSSDstar,20210126183254_466,389,16116823744588562,"(30, 90)"
900,RLSSDstar,20210126183254_678,93,16116823746753580,"(30, 90)"
1225,RLSSDstar,20210126183254_713,193,16116823747091370,"(35, 105)"
625,RLSSDstar,20210126183254_716,94,16116823747144858,"(25, 75)"
40000,RLSSDstar,20210126183309_834,2752,16116823895415650,"(200, 600)"
40000,RLSSDstar,20210126183310_171,2471,16116823898714370,"(200, 600)"
10000,RLSSDstar,20210126183310_974,673,16116823909335142,"(100, 300)"
40000,RLSSDstar,20210126183311_206,1241,16116823910710000,"(200, 600)"
40000,RLSSDstar,20210126183312_483,4129,16116823919276240,"(200, 600)"
10000,RLSSDstar,20210126183313_248,1281,16116823931576450,"(100, 300)"
10000,RLSSDstar,20210126183313_631,462,16116823935920160,"(100, 300)"
10000,RLSSDstar,20210126183314_221,261,16116823942049990,"(100, 300)"
10000,RLSSDstar,20210126183314_283,753,16116823942228260,"(100, 300)"
40000,RLSSDstar,20210126183315_077,2685,16116823947287620,"(200, 600)"
10000,RLSSDstar,20210126183315_821,499,16116823957869430,"(100, 300)"
10000,RLSSDstar,20210126183315_871,826,16116823958225132,"(100, 300)"
40000,RLSSDstar,20210126183316_197,2911,16116823958727260,"(200, 600)"
40000,RLSSDstar,20210126183451_312,1284,16116824911992760,"(200, 400)"
10000,RLSSDstar,20210126183451_343,486,16116824913141090,"(100, 200)"
40000,RLSSDstar,20210126183452_203,661,16116824921452610,"(200, 400)"
10000,RLSSDstar,20210126183452_301,1035,16116824922288560,"(100, 200)"
40000,RLSSDstar,20210126183452_614,1124,16116824925270030,"(200, 400)"
40000,RLSSDstar,20210126183452_684,800,16116824926157570,"(200, 400)"
40000,RLSSDstar,20210126183453_115,514,16116824930683500,"(200, 400)"
10000,RLSSDstar,20210126183453_276,266,16116824932646740,"(100, 200)"
10000,RLSSDstar,20210126183453_301,447,16116824932777290,"(100, 200)"
40000,RLSSDstar,20210126183453_533,1136,16116824934407780,"(200, 400)"
10000,RLSSDstar,20210126183453_772,577,16116824937166080,"(100, 200)"
10000,RLSSDstar,20210126183453_862,379,16116824938444560,"(100, 200)"
10000,RLSSDstar,20210126183453_962,357,16116824939467450,"(100, 200)"
10000,RLSSDstar,20210126183453_982,302,16116824939636580,"(100, 200)"
40000,RLSSDstar,20210126183454_045,528,16116824940029250,"(200, 400)"
10000,RLSSDstar,20210126183454_107,986,16116824940637190,"(100, 200)"
40000,RLSSDstar,20210126183454_214,1192,16116824941180350,"(200, 400)"
10000,RLSSDstar,20210126183454_248,477,16116824942276960,"(100, 200)"
40000,RLSSDstar,20210126183454_416,606,16116824943636392,"(200, 400)"
40000,RLSSDstar,20210126183454_476,404,16116824944426740,"(200, 400)"
2500,RLSSDstar,20210126183929_292,184250,16116827577609438,"(50, 250)"
3600,RLSSDstar,20210126183938_048,670,16116827780073340,"(60, 300)"
2500,RLSSDstar,20210126183938_078,579,16116827780507300,"(50, 250)"
2500,RLSSDstar,20210126184100_313,422,16116828602791482,"(50, 250)"
2500,RLSSDstar,20210126184401_309,769,16116830412647110,"(50, 200)"
2500,RLSSDstar,20210126184401_936,10574,16116830413119990,"(50, 200)"
3600,RLSSDstar,20210126184401_972,557,16116830419378710,"(60, 240)"
2500,RLSSDstar,20210126185256_45,1728,16116835763065950,"(50, 200)"
3600,RLSSDstar,20210126185256_524,463,16116835764888042,"(60, 240)"
2500,RLSSDstar,20210126185256_64,1313,16116835765653080,"(50, 200)"
3600,RLSSDstar,20210126185256_673,510,16116835766409710,"(60, 240)"
1600,RLSSDstar,20210126185413_725,159,16116836537204052,"(40, 160)"
900,RLSSDstar,20210126185413_736,300,16116836537268970,"(30, 120)"
1600,RLSSDstar,20210126185413_768,644,16116836537375450,"(40, 160)"
1600,RLSSDstar,20210126185414_079,6872,16116836538086970,"(40, 160)"
900,RLSSDstar,20210126185546_363,237,16116837463380060,"(30, 120)"
1600,RLSSDstar,20210126185546_381,329,16116837463665140,"(40, 160)"
900,RLSSDstar,20210126185546_384,25,16116837463835520,"(30, 120)"
900,RLSSDstar,20210126185546_486,90,16116837464831000,"(30, 120)"
900,RLSSDstar,20210126185548_477,61101,16116837464877060,"(30, 120)"
1600,RLSSDstar,20210126185548_484,120,16116837484788880,"(40, 160)"
1600,RLSSDstar,20210126185548_491,153,16116837484852500,"(40, 160)"
1600,RLSSDstar,20210126185612_781,233,16116837727740660,"(40, 120)"
1600,RLSSDstar,20210126185612_789,164,16116837727822152,"(40, 120)"
1600,RLSSDstar,20210126185612_797,193,16116837727906720,"(40, 120)"
900,RLSSDstar,20210126185612_8,76,16116837727987800,"(30, 90)"
900,RLSSDstar,20210126185612_801,12,16116837728013660,"(30, 90)"
1600,RLSSDstar,20210126185612_818,262,16116837728072390,"(40, 120)"
900,RLSSDstar,20210126185612_824,175,16116837728196750,"(30, 90)"
1600,RLSSDstar,20210126185613_05,114,16116837730454410,"(40, 120)"
900,RLSSDstar,20210126185613_09,564,16116837730712882,"(30, 90)"
900,RLSSDstar,20210126185613_101,84,16116837730982030,"(30, 90)"
900,RLSSDstar,20210126185618_619,146,16116837786145950,"(30, 90)"
1600,RLSSDstar,20210126185618_654,205,16116837786451930,"(40, 120)"
900,RLSSDstar,20210126185618_733,1367,16116837786551010,"(30, 90)"
900,RLSSDstar,20210126185800_181,120,16116838801644462,"(30, 90)"
900,RLSSDstar,20210126185800_184,94,16116838801818718,"(30, 90)"
900,RLSSDstar,20210126185800_264,297,16116838802580522,"(30, 90)"
1600,RLSSDstar,20210126185800_266,67,16116838802651690,"(40, 120)"
900,RLSSDstar,20210126185806_442,123,16116838864400270,"(30, 90)"
1600,RLSSDstar,20210126185806_452,286,16116838864449620,"(40, 120)"
1600,RLSSDstar,20210126185806_462,323,16116838864530240,"(40, 120)"
1600,RLSSDstar,20210126185808_904,68,16116838889024380,"(40, 120)"
900,RLSSDstar,20210126185808_909,175,16116838889054552,"(30, 90)"
1600,RLSSDstar,20210126185808_914,140,16116838889106230,"(40, 120)"
1600,RLSSDstar,20210126185808_926,237,16116838889150800,"(40, 120)"
900,RLSSDstar,20210126185808_936,48,16116838889346370,"(30, 90)"
900,RLSSDstar,20210126185808_949,37,16116838889484020,"(30, 90)"
1600,RLSSDstar,20210126185808_964,148,16116838889609352,"(40, 120)"
900,RLSSDstar,20210126185809_081,3325,16116838889998760,"(30, 90)"
900,RLSSDstar,20210126185809_084,22,16116838890835430,"(30, 90)"
1600,RLSSDstar,20210126185809_091,168,16116838890863810,"(40, 120)"
900,RLSSDstar,20210126185809_11,81,16116838891084610,"(30, 90)"
1600,RLSSDstar,20210126185809_117,226,16116838891111040,"(40, 120)"
1600,RLSSDstar,20210126185809_127,151,16116838891222600,"(40, 120)"
900,RLSSDstar,20210126185826_285,229,16116839062775920,"(30, 90)"
900,RLSSDstar,20210126185826_305,58,16116839063035190,"(30, 90)"
1600,RLSSDstar,20210126185826_313,252,16116839063070090,"(40, 120)"
1600,RLSSDstar,20210126185826_317,118,16116839063141242,"(40, 120)"
900,RLSSDstar,20210126185826_921,63,16116839069201390,"(30, 90)"
1600,RLSSDstar,20210126185827_15,6609,16116839069229080,"(40, 120)"
900,RLSSDstar,20210126185827_152,22,16116839071515110,"(30, 90)"
1600,RLSSDstar,20210126185827_222,209,16116839072143970,"(40, 120)"
1600,RLSSDstar,20210126185827_267,1223,16116839072315980,"(40, 120)"
1600,RLSSDstar,20210126185830_23,101751,16116839073004140,"(40, 120)"
1600,RLSSDstar,20210126185830_246,212,16116839102413818,"(40, 120)"
900,RLSSDstar,20210126185830_261,46,16116839102602590,"(30, 90)"
900,RLSSDstar,20210126185830_269,33,16116839102686370,"(30, 90)"
900,RLSSDstar,20210126185830_32,262,16116839102812992,"(30, 90)"
1600,RLSSDstar,20210126185830_33,346,16116839103212472,"(40, 120)"
900,RLSSDstar,20210126185830_372,156,16116839103672510,"(30, 90)"
1600,RLSSDstar,20210126185830_382,299,16116839103739560,"(40, 120)"
1600,RLSSDstar,20210126185830_406,453,16116839103918390,"(40, 120)"
1600,RLSSDstar,20210126185830_411,129,16116839104074200,"(40, 120)"
900,RLSSDstar,20210126185830_414,107,16116839104118180,"(30, 90)"
1600,RLSSDstar,20210126185830_424,285,16116839104147912,"(40, 120)"
1600,RLSSDstar,20210126185830_441,312,16116839104297820,"(40, 120)"
900,RLSSDstar,20210126185830_45,99,16116839104483390,"(30, 90)"
1600,RLSSDstar,20210126185830_456,127,16116839104512538,"(40, 120)"
900,RLSSDstar,20210126185830_462,36,16116839104613978,"(30, 90)"
900,RLSSDstar,20210126185830_489,262,16116839104815390,"(30, 90)"
900,RLSSDstar,20210126185830_499,86,16116839104977530,"(30, 90)"
900,RLSSDstar,20210126185830_511,125,16116839105087730,"(30, 90)"
900,RLSSDstar,20210126185830_519,349,16116839105119650,"(30, 90)"
1600,RLSSDstar,20210126185830_54,517,16116839105240760,"(40, 120)"
1600,RLSSDstar,20210126185830_543,74,16116839105412322,"(40, 120)"
900,RLSSDstar,20210126185830_599,173,16116839105954430,"(30, 90)"
1600,RLSSDstar,20210126185830_608,245,16116839105998860,"(40, 120)"
900,RLSSDstar,20210126185830_636,62,16116839106339500,"(30, 90)"
1600,RLSSDstar,20210126185830_813,6208,16116839106475990,"(40, 120)"
900,RLSSDstar,20210126185830_821,102,16116839108177800,"(30, 90)"
1600,RLSSDstar,20210126185830_869,49,16116839108676940,"(40, 120)"
900,RLSSDstar,20210126185830_884,275,16116839108761060,"(30, 90)"
900,RLSSDstar,20210126185830_928,142,16116839109244658,"(30, 90)"
1600,RLSSDstar,20210126185830_935,175,16116839109297970,"(40, 120)"
900,RLSSDstar,20210126185909_916,3468,16116839498218420,"(30, 120)"
1600,RLSSDstar,20210126185909_935,394,16116839499177380,"(40, 160)"
1600,RLSSDstar,20210126185943_277,137,16116839832736722,"(40, 120)"
1600,RLSSDstar,20210126185943_302,121,16116839832978230,"(40, 120)"
900,RLSSDstar,20210126185943_408,212,16116839834019750,"(30, 90)"
1600,RLSSDstar,20210126185943_422,88,16116839834183230,"(40, 120)"
900,RLSSDstar,20210126185943_439,130,16116839834341782,"(30, 90)"
900,RLSSDstar,20210126185943_449,334,16116839834402490,"(30, 90)"
1600,RLSSDstar,20210126185943_635,6392,16116839834562340,"(40, 120)"
1600,RLSSDstar,20210126185943_665,189,16116839836593070,"(40, 120)"
1600,RLSSDstar,20210126185943_673,237,16116839836675020,"(40, 120)"
900,RLSSDstar,20210126185943_676,100,16116839836742890,"(30, 90)"
900,RLSSDstar,20210126185943_867,222,16116839838623100,"(30, 90)"
1600,RLSSDstar,20210126185943_878,415,16116839838685870,"(40, 120)"
1600,RLSSDstar,20210126185943_911,82,16116839839088040,"(40, 120)"
1600,RLSSDstar,20210126185943_917,129,16116839839127700,"(40, 120)"
900,RLSSDstar,20210126185943_921,55,16116839839190870,"(30, 90)"
900,RLSSDstar,20210126185943_925,137,16116839839223508,"(30, 90)"
1600,RLSSDstar,20210126185944_1,6879,16116839839259100,"(40, 120)"
1600,RLSSDstar,20210126185944_106,149,16116839841010662,"(40, 120)"
1600,RLSSDstar,20210126190122_399,93,16116840823944860,"(40, 120)"
900,RLSSDstar,20210126190122_413,220,16116840824086210,"(30, 90)"
900,RLSSDstar,20210126190122_416,151,16116840824140880,"(30, 90)"
900,RLSSDstar,20210126190122_42,172,16116840824175140,"(30, 90)"
900,RLSSDstar,20210126190122_424,167,16116840824213272,"(30, 90)"
900,RLSSDstar,20210126190122_429,131,16116840824250330,"(30, 90)"
900,RLSSDstar,20210126190122_438,212,16116840824305460,"(30, 90)"
1600,RLSSDstar,20210126190122_446,137,16116840824422400,"(40, 120)"
900,RLSSDstar,20210126190122_453,188,16116840824477702,"(30, 90)"
1600,RLSSDstar,20210126190122_457,132,16116840824542200,"(40, 120)"
1600,RLSSDstar,20210126190122_721,208,16116840827150732,"(40, 120)"
900,RLSSDstar,20210126190122_724,106,16116840827219660,"(30, 90)"
900,RLSSDstar,20210126190122_729,110,16116840827251610,"(30, 90)"
900,RLSSDstar,20210126190122_765,96,16116840827627180,"(30, 90)"
1600,RLSSDstar,20210126190122_976,6370,16116840827843298,"(40, 120)"
1600,RLSSDstar,20210126190122_99,463,16116840829776850,"(40, 120)"
1600,RLSSDstar,20210126190123_006,420,16116840829908350,"(40, 120)"
1600,RLSSDstar,20210126190123_071,382,16116840830602200,"(40, 120)"
900,RLSSDstar,20210126190123_084,91,16116840830826500,"(30, 90)"
900,RLSSDstar,20210126190123_09,99,16116840830880990,"(30, 90)"
1600,RLSSDstar,20210126190123_099,198,16116840830908870,"(40, 120)"
900,RLSSDstar,20210126190123_107,66,16116840831048200,"(30, 90)"
900,RLSSDstar,20210126190123_112,106,16116840831083270,"(30, 90)"
900,RLSSDstar,20210126190123_166,150,16116840831608290,"(30, 90)"
900,RLSSDstar,20210126190123_214,70,16116840832111910,"(30, 90)"
1600,RLSSDstar,20210126190123_22,141,16116840832160230,"(40, 120)"
900,RLSSDstar,20210126190123_226,192,16116840832218120,"(30, 90)"
1600,RLSSDstar,20210126190123_277,263,16116840832668820,"(40, 120)"
1600,RLSSDstar,20210126190123_284,139,16116840832787440,"(40, 120)"
1600,RLSSDstar,20210126190123_296,317,16116840832861300,"(40, 120)"
900,RLSSDstar,20210126190123_299,56,16116840832979830,"(30, 90)"
1600,RLSSDstar,20210126190123_53,6429,16116840833089990,"(40, 120)"
1600,RLSSDstar,20210126190123_535,137,16116840835318170,"(40, 120)"
1600,RLSSDstar,20210126190123_539,104,16116840835365118,"(40, 120)"
900,RLSSDstar,20210126190123_547,106,16116840835436110,"(30, 90)"
900,RLSSDstar,20210126190123_583,88,16116840835791390,"(30, 90)"
1600,RLSSDstar,20210126190123_593,171,16116840835872380,"(40, 120)"
900,RLSSDstar,20210126190123_602,63,16116840836012630,"(30, 90)"
1600,RLSSDstar,20210126190123_614,131,16116840836081650,"(40, 120)"
1600,RLSSDstar,20210126190123_626,76,16116840836241118,"(40, 120)"
900,RLSSDstar,20210126190123_632,52,16116840836299920,"(30, 90)"
900,RLSSDstar,20210126190123_636,109,16116840836335650,"(30, 90)"
1600,RLSSDstar,20210126190123_654,460,16116840836372250,"(40, 120)"
1600,RLSSDstar,20210126190123_665,298,16116840836558080,"(40, 120)"
1600,RLSSDstar,20210126190123_687,360,16116840836706450,"(40, 120)"
900,RLSSDstar,20210126190123_728,175,16116840837229568,"(30, 90)"
900,RLSSDstar,20210126190123_736,200,16116840837299030,"(30, 90)"
1600,RLSSDstar,20210126190123_76,216,16116840837535638,"(40, 120)"
900,RLSSDstar,20210126190123_767,157,16116840837616840,"(30, 90)"
900,RLSSDstar,20210126190123_789,59,16116840837873620,"(30, 90)"
1600,RLSSDstar,20210126190123_816,317,16116840838040800,"(40, 120)"
900,RLSSDstar,20210126190123_97,4314,16116840838603858,"(30, 90)"
900,RLSSDstar,20210126190123_995,67,16116840839927930,"(30, 90)"
1600,RLSSDstar,20210126190123_998,63,16116840839961650,"(40, 120)"
1600,RLSSDstar,20210126190124_002,101,16116840839999680,"(40, 120)"
900,RLSSDstar,20210126190124_792,34698,16116840840038250,"(30, 90)"
1600,RLSSDstar,20210126190124_804,306,16116840847934900,"(40, 120)"
900,RLSSDstar,20210126190124_807,36,16116840848058450,"(30, 90)"
1600,RLSSDstar,20210126190124_82,260,16116840848081260,"(40, 120)"
900,RLSSDstar,20210126190124_836,163,16116840848319990,"(30, 90)"
900,RLSSDstar,20210126190124_841,221,16116840848379108,"(30, 90)"
1600,RLSSDstar,20210126190124_876,504,16116840848604260,"(40, 120)"
900,RLSSDstar,20210126190124_974,59,16116840849727200,"(30, 90)"
900,RLSSDstar,20210126190124_988,278,16116840849812600,"(30, 90)"
1600,RLSSDstar,20210126190125_006,352,16116840849943860,"(40, 120)"
1600,RLSSDstar,20210126190125_012,134,16116840850071950,"(40, 120)"
900,RLSSDstar,20210126190125_016,35,16116840850147020,"(30, 90)"
1600,RLSSDstar,20210126190125_024,177,16116840850173220,"(40, 120)"
900,RLSSDstar,20210126190125_028,78,16116840850256620,"(30, 90)"
1600,RLSSDstar,20210126190125_037,155,16116840850303810,"(40, 120)"
1600,RLSSDstar,20210126190125_053,392,16116840850381150,"(40, 120)"
1600,RLSSDstar,20210126190125_062,179,16116840850547180,"(40, 120)"
1600,RLSSDstar,20210126190125_078,359,16116840850634560,"(40, 120)"
1600,RLSSDstar,20210126190125_087,201,16116840850791212,"(40, 120)"
900,RLSSDstar,20210126190125_089,53,16116840850883370,"(30, 90)"
900,RLSSDstar,20210126190125_242,200,16116840852363940,"(30, 90)"
900,RLSSDstar,20210126190125_254,133,16116840852505320,"(30, 90)"
900,RLSSDstar,20210126190125_258,73,16116840852555370,"(30, 90)"
1600,RLSSDstar,20210126190125_267,159,16116840852602820,"(40, 120)"
900,RLSSDstar,20210126190125_275,103,16116840852720430,"(30, 90)"
1600,RLSSDstar,20210126190125_284,162,16116840852765910,"(40, 120)"
1600,RLSSDstar,20210126190125_296,223,16116840852883810,"(40, 120)"
1600,RLSSDstar,20210126190148_014,838482,16116840853325800,"(40, 120)"
1600,RLSSDstar,20210126190148_035,90,16116841080320270,"(40, 120)"
900,RLSSDstar,20210126190148_048,121,16116841080444240,"(30, 90)"
900,RLSSDstar,20210126190148_064,166,16116841080595080,"(30, 90)"
900,RLSSDstar,20210126190148_07,141,16116841080651140,"(30, 90)"
900,RLSSDstar,20210126190148_076,111,16116841080718278,"(30, 90)"
1600,RLSSDstar,20210126190148_084,168,16116841080771690,"(40, 120)"
900,RLSSDstar,20210126190148_092,278,16116841080861822,"(30, 90)"
1600,RLSSDstar,20210126190148_257,6281,16116841080931690,"(40, 120)"
1600,RLSSDstar,20210126190148_262,106,16116841082584800,"(40, 120)"
900,RLSSDstar,20210126190148_264,49,16116841082636960,"(30, 90)"
900,RLSSDstar,20210126190148_27,124,16116841082675210,"(30, 90)"
1600,RLSSDstar,20210126190148_307,394,16116841082976652,"(40, 120)"
1600,RLSSDstar,20210126190148_321,306,16116841083137670,"(40, 120)"
1600,RLSSDstar,20210126190148_337,539,16116841083217900,"(40, 120)"
1600,RLSSDstar,20210126190148_352,230,16116841083470950,"(40, 120)"
1600,RLSSDstar,20210126190148_356,122,16116841083534830,"(40, 120)"
900,RLSSDstar,20210126190148_361,58,16116841083596200,"(30, 90)"
100,RLSSDstar,20210126190636_773,14,16116843967731060,"(10, 50)"
100,RLSSDstar,20210126190636_777,24,16116843967773970,"(10, 50)"
400,RLSSDstar,20210126190636_779,49,16116843967784760,"(20, 100)"
400,RLSSDstar,20210126190636_78,32,16116843967802730,"(20, 100)"
100,RLSSDstar,20210126190636_803,1352,16116843967816638,"(10, 50)"
100,RLSSDstar,20210126190636_805,63,16116843968048230,"(10, 50)"
400,RLSSDstar,20210126190636_809,64,16116843968073830,"(20, 100)"
400,RLSSDstar,20210126190636_812,41,16116843968108220,"(20, 100)"
400,RLSSDstar,20210126190636_815,94,16116843968130888,"(20, 100)"
100,RLSSDstar,20210126190636_847,1301,16116843968231090,"(10, 50)"
100,RLSSDstar,20210126190646_811,45,16116844068106530,"(10, 50)"
400,RLSSDstar,20210126190648_646,70309,16116844068128090,"(20, 100)"
100,RLSSDstar,20210126190648_659,4,16116844086597190,"(10, 50)"
100,RLSSDstar,20210126190648_662,35,16116844086616740,"(10, 50)"
100,RLSSDstar,20210126190648_669,304,16116844086632680,"(10, 50)"
100,RLSSDstar,20210126190648_679,9,16116844086790950,"(10, 50)"
400,RLSSDstar,20210126190648_698,108,16116844086944758,"(20, 100)"
400,RLSSDstar,20210126190648_711,113,16116844087089650,"(20, 100)"
400,RLSSDstar,20210126190648_756,1402,16116844087123880,"(20, 100)"
400,RLSSDstar,20210126190648_759,68,16116844087579430,"(20, 100)"
400,RLSSDstar,20210126190700_629,43,16116844206287292,"(20, 100)"
400,RLSSDstar,20210126190700_634,40,16116844206334970,"(20, 100)"
100,RLSSDstar,20210126190700_648,279,16116844206423010,"(10, 50)"
100,RLSSDstar,20210126190700_655,22,16116844206555390,"(10, 50)"
400,RLSSDstar,20210126190702_139,60432,16116844206566020,"(20, 100)"
100,RLSSDstar,20210126190702_252,21,16116844222517360,"(10, 50)"
400,RLSSDstar,20210126190702_259,34,16116844222580650,"(20, 100)"
100,RLSSDstar,20210126190702_263,36,16116844222628010,"(10, 50)"
100,RLSSDstar,20210126190702_266,88,16116844222643660,"(10, 50)"
400,RLSSDstar,20210126190702_27,80,16116844222677370,"(20, 100)"
400,RLSSDstar,20210126190717_699,628976,16116844222709150,"(20, 100)"
400,RLSSDstar,20210126190717_74,1673,16116844377005400,"(20, 100)"
400,RLSSDstar,20210126190717_749,58,16116844377473100,"(20, 100)"
400,RLSSDstar,20210126190717_755,88,16116844377536840,"(20, 100)"
100,RLSSDstar,20210126190717_87,6184,16116844377564690,"(10, 50)"
100,RLSSDstar,20210126190717_885,13,16116844378851540,"(10, 50)"
100,RLSSDstar,20210126190738_907,6210,16116844587911370,"(10, 50)"
400,RLSSDstar,20210126190738_909,57,16116844589084662,"(20, 100)"
100,RLSSDstar,20210126190738_913,36,16116844589128570,"(10, 50)"
100,RLSSDstar,20210126190738_92,103,16116844589176960,"(10, 50)"
100,RLSSDstar,20210126190815_45,15,16116844954500580,"(10, 50)"
100,RLSSDstar,20210126191118_368,9,16116846783680520,"(10, 50)"
100,RLSSDstar,20210126191118_37,33,16116846783694850,"(10, 50)"
100,RLSSDstar,20210126191118_377,54,16116846783756960,"(10, 50)"
100,RLSSDstar,20210126191118_444,3087,16116846783836610,"(10, 50)"
